date;series;value
2012-03-07 20:58:56.234;eventData;74.64580516374508
2012-03-07 21:03:56.234;eventData;68.53936349718063
2012-03-07 21:08:56.234;eventData;61.86004168475353
2012-03-07 21:13:56.234;eventData;55.27806321355051
2012-03-07 21:18:56.234;eventData;58.059659834579406
2012-03-07 21:23:56.234;eventData;62.39513263296869
2012-03-07 21:28:56.234;eventData;69.60874309419668
2012-03-07 21:33:56.234;eventData;58.17292037527911
2012-03-07 21:38:56.234;eventData;75.36327363656399
2012-03-07 21:43:56.234;eventData;63.41541129093996
2012-03-07 21:48:56.234;eventData;58.08217832572041
2012-03-07 21:53:56.234;eventData;65.02340310456441
2012-03-07 21:58:56.234;eventData;62.576138196529264
2012-03-07 22:03:56.234;eventData;61.143978293310944
2012-03-07 22:08:56.234;eventData;64.35928734986136
2012-03-07 22:13:56.234;eventData;68.69618710333145
2012-03-07 22:18:56.234;eventData;65.37066148266844
2012-03-07 22:23:56.234;eventData;69.88160965616011
2012-03-07 22:28:56.234;eventData;57.88049267268684
2012-03-07 22:33:56.234;eventData;57.17833460920103
