date;series;value
2012-03-04 08:41:26.692;eventData;67.53223024996619
2012-03-04 08:46:26.692;eventData;67.71418788717052
2012-03-04 08:51:26.692;eventData;67.93943810970886
2012-03-04 08:56:26.692;eventData;53.53891037726014
2012-03-04 09:01:26.692;eventData;70.4654002435679
2012-03-04 09:06:26.692;eventData;62.104818678035805
2012-03-04 09:11:26.692;eventData;68.10214040409188
2012-03-04 09:16:26.692;eventData;68.6457771159385
2012-03-04 09:21:26.692;eventData;58.56777617766696
2012-03-04 09:26:26.692;eventData;61.50593075411793
2012-03-04 09:31:26.692;eventData;62.0986451385644
2012-03-04 09:36:26.692;eventData;59.09919671644485
2012-03-04 09:41:26.692;eventData;62.12593522276298
2012-03-04 09:46:26.692;eventData;58.468406345720354
2012-03-04 09:51:26.692;eventData;56.52183955242008
2012-03-04 09:56:26.692;eventData;60.67347124721077
2012-03-04 10:01:26.692;eventData;64.17718931117618
2012-03-04 10:06:26.692;eventData;57.90069175739904
2012-03-04 10:11:26.692;eventData;59.95284944765782
2012-03-04 10:16:26.692;eventData;54.401469047797434
2012-03-04 10:21:26.692;eventData;65.94145980467468
2012-03-04 10:26:26.692;eventData;67.36518044260171
2012-03-04 10:31:26.692;eventData;59.21706406975496
