date;series;value
2013-09-20 16:34:32.997;eventData;25.447132126567126
2013-09-20 16:39:32.997;eventData;24.780433285728527
2013-09-20 16:44:32.997;eventData;24.89007860981042
2013-09-20 16:49:32.997;eventData;23.40737920566963
2013-09-20 16:54:32.997;eventData;22.669953537208894
2013-09-20 16:59:32.997;eventData;25.168011082231317
2013-09-20 17:04:32.997;eventData;24.87411143793902
2013-09-20 17:09:32.997;eventData;23.21491339090618
2013-09-20 17:14:32.997;eventData;22.622061717777697
2013-09-20 17:19:32.997;eventData;22.548350415812454
2013-09-20 17:24:32.997;eventData;25.23863908732529
2013-09-20 17:29:32.997;eventData;22.920881285074348
2013-09-20 17:34:32.997;eventData;24.579532033560685
2013-09-20 17:39:32.997;eventData;24.555667176548152
2013-09-20 17:44:32.997;eventData;24.764706555254122
2013-09-20 17:49:32.997;eventData;23.637702025430844
2013-09-20 17:54:32.997;eventData;19.528292302932243
