date;series;value
2014-12-03 17:11:00.525;eventData;32.89426425313425
2014-12-03 17:16:00.525;eventData;31.56086657145706
2014-12-03 17:21:00.525;eventData;31.78015721962084
2014-12-03 17:26:00.525;eventData;28.814758411339263
2014-12-03 17:31:00.525;eventData;27.339907074417784
2014-12-03 17:36:00.525;eventData;32.336022164462634
2014-12-03 17:41:00.525;eventData;31.748222875878042
2014-12-03 17:46:00.525;eventData;28.42982678181236
2014-12-03 17:51:00.525;eventData;27.244123435555398
2014-12-03 17:56:00.525;eventData;27.09670083162491
2014-12-03 18:01:00.525;eventData;32.47727817465058
2014-12-03 18:06:00.525;eventData;27.841762570148695
2014-12-03 18:11:00.525;eventData;31.159064067121367
2014-12-03 18:16:00.525;eventData;31.111334353096304
2014-12-03 18:21:00.525;eventData;31.52941311050824
2014-12-03 18:26:00.525;eventData;29.275404050861688
2014-12-03 18:31:00.525;eventData;21.05658460586449
2014-12-03 18:36:00.525;eventData;23.10163897266356
