date;series;value
2013-07-04 06:55:01.728;eventData;31.467080907739785
2013-07-04 07:00:01.728;eventData;24.9309675541582
2013-07-04 07:05:01.728;eventData;30.630666291915876
2013-07-04 07:10:01.728;eventData;28.765452144292134
2013-07-04 07:15:01.728;eventData;26.887447024855113
2013-07-04 07:20:01.728;eventData;22.578304796822252
2013-07-04 07:25:01.728;eventData;27.138883759218977
2013-07-04 07:30:01.728;eventData;28.64046880508943
2013-07-04 07:35:01.728;eventData;27.24917851595647
2013-07-04 07:40:01.728;eventData;26.294055709316194
2013-07-04 07:45:01.728;eventData;22.62688008523535
2013-07-04 07:50:01.728;eventData;32.16095029869084
2013-07-04 07:55:01.728;eventData;27.529549591054124
2013-07-04 08:00:01.728;eventData;28.146306005767936
2013-07-04 08:05:01.728;eventData;26.86781978640116
2013-07-04 08:10:01.728;eventData;27.35791425754993
2013-07-04 08:15:01.728;eventData;27.25663386149556
2013-07-04 08:20:01.728;eventData;28.597060490608317
2013-07-04 08:25:01.728;eventData;26.78180735990662
2013-07-04 08:30:01.728;eventData;29.85097380604602
2013-07-04 08:35:01.728;eventData;26.258447599136176
2013-07-04 08:40:01.728;eventData;31.405324176402676
2013-07-04 08:45:01.728;eventData;24.026474780110448
2013-07-04 08:50:01.728;eventData;25.337336460264236
2013-07-04 08:55:01.728;eventData;30.469218666949338
2013-07-04 09:00:01.728;eventData;29.389113462319234
2013-07-04 09:05:01.728;eventData;29.518197323667003
2013-07-04 09:10:01.728;eventData;26.84225276936247
2013-07-04 09:15:01.728;eventData;31.445774678663412
2013-07-04 09:20:01.728;eventData;25.439205739334284
2013-07-04 09:25:01.728;eventData;29.201251586199724
2013-07-04 09:30:01.728;eventData;26.005408663844324
2013-07-04 09:35:01.728;eventData;27.538907127415786
2013-07-04 09:40:01.728;eventData;30.27370937210983
2013-07-04 09:45:01.728;eventData;26.13610057286684
2013-07-04 09:50:01.728;eventData;28.205088664783354
2013-07-04 09:55:01.728;eventData;25.74716363585044
2013-07-04 10:00:01.728;eventData;29.810786481001443
2013-07-04 10:05:01.728;eventData;26.692964887196084
2013-07-04 10:10:01.728;eventData;29.919887744233105
2013-07-04 10:15:01.728;eventData;29.41783485258509
