date;series;value
2012-06-14 04:49:56.521;eventData;29.756519518585826
2012-06-14 04:54:56.521;eventData;21.39257479307964
2012-06-14 04:59:56.521;eventData;32.52007998174
2012-06-14 05:04:56.521;eventData;25.744467726869736
2012-06-14 05:09:56.521;eventData;30.369593837121634
2012-06-14 05:14:56.521;eventData;28.024572169168675
2012-06-14 05:19:56.521;eventData;26.4978200336462
2012-06-14 05:24:56.521;eventData;25.63609445306059
2012-06-14 05:29:56.521;eventData;35.640352488661954
2012-06-14 05:34:56.521;eventData;28.12002099957371
2012-06-14 05:39:56.521;eventData;26.413979622238674
2012-06-14 05:44:56.521;eventData;20.948450892891188
2012-06-14 05:49:56.521;eventData;30.939420313017052
2012-06-14 05:54:56.521;eventData;26.63022421038768
2012-06-14 05:59:56.521;eventData;22.265738741367795
2012-06-14 06:04:56.521;eventData;32.33545553325629
2012-06-14 06:09:56.521;eventData;26.619260098595554
2012-06-14 06:14:56.521;eventData;13.819201033687929
2012-06-14 06:19:56.521;eventData;25.692294555913747
2012-06-14 06:24:56.521;eventData;27.541297163921918
2012-06-14 06:29:56.521;eventData;22.061548776423564
2012-06-14 06:34:56.521;eventData;22.77569942222113
2012-06-14 06:39:56.521;eventData;23.08881280053561
2012-06-14 06:44:56.521;eventData;31.400262042323448
2012-06-14 06:49:56.521;eventData;18.222485048044724
2012-06-14 06:54:56.521;eventData;28.540747905520444
2012-06-14 06:59:56.521;eventData;28.31656342330024
2012-06-14 07:04:56.521;eventData;31.971804976871493
2012-06-14 07:09:56.521;eventData;22.465721357819632
2012-06-14 07:14:56.521;eventData;23.29325851732009
2012-06-14 07:19:56.521;eventData;25.916113842319252
2012-06-14 07:24:56.521;eventData;26.245837892671737
2012-06-14 07:29:56.521;eventData;24.569715241513343
2012-06-14 07:34:56.521;eventData;29.22885170442908
2012-06-14 07:39:56.521;eventData;17.031670890258308
2012-06-14 07:44:56.521;eventData;24.90559202000367
2012-06-14 07:49:56.521;eventData;20.059190349560588
2012-06-14 07:54:56.521;eventData;25.49920283324531
2012-06-14 07:59:56.521;eventData;24.36323828369899
2012-06-14 08:04:56.521;eventData;24.490400059560958
2012-06-14 08:09:56.521;eventData;25.922359712311216
2012-06-14 08:14:56.521;eventData;28.777579980200922
2012-06-14 08:19:56.521;eventData;27.653692987487094
2012-06-14 08:24:56.521;eventData;20.988226451268055
2012-06-14 08:29:56.521;eventData;20.892930031090593
2012-06-14 08:34:56.521;eventData;24.751639589385913
2012-06-14 08:39:56.521;eventData;26.899919527727786
