date;series;value
2015-11-28 17:40:28.767;eventData;71.54824812778577
2015-11-28 17:45:28.767;eventData;58.32618740022731
2015-11-28 17:50:28.767;eventData;69.0039953056626
2015-11-28 17:55:28.767;eventData;61.74842363685297
2015-11-28 18:00:28.767;eventData;67.40222767224402
2015-11-28 18:05:28.767;eventData;65.60770455032656
2015-11-28 18:10:28.767;eventData;58.81703508345734
2015-11-28 18:15:28.767;eventData;60.31559607176845
2015-11-28 18:20:28.767;eventData;62.68435797903643
2015-11-28 18:25:28.767;eventData;62.28454058602245
2015-11-28 18:30:28.767;eventData;65.6270382688862
2015-11-28 18:35:28.767;eventData;53.48865367524596
2015-11-28 18:40:28.767;eventData;69.2568960649503
2015-11-28 18:45:28.767;eventData;55.75020427486046
2015-11-28 18:50:28.767;eventData;46.12421229478958
2015-11-28 18:55:28.767;eventData;66.70954403234956
2015-11-28 19:00:28.767;eventData;54.66248407313957
2015-11-28 19:05:28.767;eventData;75.63277679352342
2015-11-28 19:10:28.767;eventData;52.732828936248765
2015-11-28 19:15:28.767;eventData;64.42504338702005
2015-11-28 19:20:28.767;eventData;59.5950054054433
2015-11-28 19:25:28.767;eventData;58.09801207355026
2015-11-28 19:30:28.767;eventData;61.59000662438179
2015-11-28 19:35:28.767;eventData;59.618484274638554
2015-11-28 19:40:28.767;eventData;68.85644242061363
2015-11-28 19:45:28.767;eventData;64.34906516820388
2015-11-28 19:50:28.767;eventData;71.09817193543664
2015-11-28 19:55:28.767;eventData;57.69159238895698
2015-11-28 20:00:28.767;eventData;74.17265335575433
2015-11-28 20:05:28.767;eventData;59.312010458733695
2015-11-28 20:10:28.767;eventData;60.61175753033996
2015-11-28 20:15:28.767;eventData;53.28187864369104
2015-11-28 20:20:28.767;eventData;59.58349541363974
2015-11-28 20:25:28.767;eventData;55.72350644393079
2015-11-28 20:30:28.767;eventData;59.16122792550308
2015-11-28 20:35:28.767;eventData;58.73949031273297
2015-11-28 20:40:28.767;eventData;70.1740783430518
2015-11-28 20:45:28.767;eventData;55.51261131207363
2015-11-28 20:50:28.767;eventData;63.159409047274266
2015-11-28 20:55:28.767;eventData;66.79879720422606
2015-11-28 21:00:28.767;eventData;56.73157373226083
