date;series;value
2014-11-04 09:11:24.531;eventData;35.134779277878735
2014-11-04 09:16:24.531;eventData;22.58886218961946
2014-11-04 09:21:24.531;eventData;39.280119972609995
2014-11-04 09:26:24.531;eventData;29.116701590304604
2014-11-04 09:31:24.531;eventData;36.054390755682455
2014-11-04 09:36:24.531;eventData;32.53685825375301
2014-11-04 09:41:24.531;eventData;30.2467300504693
2014-11-04 09:46:24.531;eventData;28.954141679590883
2014-11-04 09:51:24.531;eventData;43.96052873299293
2014-11-04 09:56:24.531;eventData;32.68003149936057
2014-11-04 10:01:24.531;eventData;30.120969433358013
2014-11-04 10:06:24.531;eventData;21.922676339336785
2014-11-04 10:11:24.531;eventData;36.90913046952558
2014-11-04 10:16:24.531;eventData;30.44533631558152
2014-11-04 10:21:24.531;eventData;23.898608112051694
2014-11-04 10:26:24.531;eventData;39.003183299884434
2014-11-04 10:31:24.531;eventData;30.428890147893327
2014-11-04 10:36:24.531;eventData;11.228801550531891
2014-11-04 10:41:24.531;eventData;29.03844183387062
2014-11-04 10:46:24.531;eventData;31.81194574588288
2014-11-04 10:51:24.531;eventData;23.592323164635346
2014-11-04 10:56:24.531;eventData;24.6635491333317
2014-11-04 11:01:24.531;eventData;25.133219200803413
2014-11-04 11:06:24.531;eventData;37.60039306348517
2014-11-04 11:11:24.531;eventData;17.83372757206709
2014-11-04 11:16:24.531;eventData;33.311121858280664
2014-11-04 11:21:24.531;eventData;32.97484513495036
2014-11-04 11:26:24.531;eventData;38.45770746530724
2014-11-04 11:31:24.531;eventData;24.198582036729448
2014-11-04 11:36:24.531;eventData;25.43988777598014
2014-11-04 11:41:24.531;eventData;29.37417076347888
2014-11-04 11:46:24.531;eventData;29.868756839007606
2014-11-04 11:51:24.531;eventData;27.354572862270015
2014-11-04 11:56:24.531;eventData;34.34327755664361
