date;series;value
2010-11-17 00:42:49.812;eventData;31.13477927787874
2010-11-17 00:47:49.812;eventData;18.58886218961946
2010-11-17 00:52:49.812;eventData;35.280119972609995
2010-11-17 00:57:49.812;eventData;25.116701590304604
2010-11-17 01:02:49.812;eventData;32.054390755682455
2010-11-17 01:07:49.812;eventData;28.53685825375301
2010-11-17 01:12:49.812;eventData;26.2467300504693
2010-11-17 01:17:49.812;eventData;24.954141679590883
2010-11-17 01:22:49.812;eventData;39.96052873299293
2010-11-17 01:27:49.812;eventData;28.680031499360567
2010-11-17 01:32:49.812;eventData;26.120969433358013
