date;series;value
2013-07-05 07:20:32.413;eventData;66.81289209998647
2013-07-05 07:25:32.413;eventData;66.88567515486821
2013-07-05 07:30:32.413;eventData;66.97577524388355
2013-07-05 07:35:32.413;eventData;61.21556415090406
2013-07-05 07:40:32.413;eventData;67.98616009742716
2013-07-05 07:45:32.413;eventData;64.64192747121432
2013-07-05 07:50:32.413;eventData;67.04085616163675
2013-07-05 07:55:32.413;eventData;67.2583108463754
2013-07-05 08:00:32.413;eventData;63.22711047106678
2013-07-05 08:05:32.413;eventData;64.40237230164718
2013-07-05 08:10:32.413;eventData;64.63945805542576
2013-07-05 08:15:32.413;eventData;63.43967868657794
2013-07-05 08:20:32.413;eventData;64.6503740891052
2013-07-05 08:25:32.413;eventData;63.18736253828814
2013-07-05 08:30:32.413;eventData;62.40873582096803
2013-07-05 08:35:32.413;eventData;64.06938849888431
2013-07-05 08:40:32.413;eventData;65.47087572447047
2013-07-05 08:45:32.413;eventData;62.96027670295962
2013-07-05 08:50:32.413;eventData;63.781139779063125
2013-07-05 08:55:32.413;eventData;61.56058761911898
2013-07-05 09:00:32.413;eventData;66.17658392186988
2013-07-05 09:05:32.413;eventData;66.74607217704069
2013-07-05 09:10:32.413;eventData;63.486825627901986
2013-07-05 09:15:32.413;eventData;65.41730244414158
2013-07-05 09:20:32.413;eventData;64.13537820557612
2013-07-05 09:25:32.413;eventData;63.64201065624964
2013-07-05 09:30:32.413;eventData;65.01227408905835
2013-07-05 09:35:32.413;eventData;64.29132180015799
2013-07-05 09:40:32.413;eventData;68.64003723617239
2013-07-05 09:45:32.413;eventData;67.87421278154437
2013-07-05 09:50:32.413;eventData;64.84845682370758
2013-07-05 09:55:32.413;eventData;66.62960759280179
2013-07-05 10:00:32.413;eventData;68.11457176626169
2013-07-05 10:05:32.413;eventData;64.28219477379264
2013-07-05 10:10:32.413;eventData;63.42556427192355
2013-07-05 10:15:32.413;eventData;64.12680887811874
2013-07-05 10:20:32.413;eventData;63.01192292176091
2013-07-05 10:25:32.413;eventData;66.30846295671083
2013-07-05 10:30:32.413;eventData;62.375807319885894
2013-07-05 10:35:32.413;eventData;64.69414237551858
2013-07-05 10:40:32.413;eventData;67.9900697554855
2013-07-05 10:45:32.413;eventData;63.197139185061175
2013-07-05 10:50:32.413;eventData;64.35951745979163
2013-07-05 10:55:32.413;eventData;66.75747228023913
2013-07-05 11:00:32.413;eventData;65.06705444439598
2013-07-05 11:05:32.413;eventData;65.64455415722844
2013-07-05 11:10:32.413;eventData;64.19432202586192
