date;series;value
2015-11-28 17:47:58.725;eventData;26.02817418917345
2015-11-28 17:52:58.725;eventData;26.512879035263474
2015-11-28 17:57:58.725;eventData;23.634494225873393
2015-11-28 18:02:58.725;eventData;20.711313461828887
2015-11-28 18:07:58.725;eventData;27.680863463819154
2015-11-28 18:12:58.725;eventData;25.33141152391871
2015-11-28 18:17:58.725;eventData;18.0227223748637
2015-11-28 18:22:58.725;eventData;25.18437701489431
2015-11-28 18:27:58.725;eventData;24.43280494335422
2015-11-28 18:32:58.725;eventData;25.457689283426692
2015-11-28 18:37:58.725;eventData;22.402728940848966
2015-11-28 18:42:58.725;eventData;22.878922222725766
2015-11-28 18:47:58.725;eventData;21.22580648051438
2015-11-28 18:52:58.725;eventData;26.4336714722987
2015-11-28 18:57:58.725;eventData;24.50464886077814
2015-11-28 19:02:58.725;eventData;22.554007566655812
2015-11-28 19:07:58.725;eventData;23.591251508051982
2015-11-28 19:12:58.725;eventData;27.30936437741972
2015-11-28 19:17:58.725;eventData;23.736228506009112
2015-11-28 19:22:58.725;eventData;26.787849334088314
2015-11-28 19:27:58.725;eventData;24.337198592233023
2015-11-28 19:32:58.725;eventData;27.223602966610738
2015-11-28 19:37:58.725;eventData;25.518519488971023
2015-11-28 19:42:58.725;eventData;24.205154948189005
2015-11-28 19:47:58.725;eventData;24.574206787866746
2015-11-28 19:52:58.725;eventData;28.468134501954903
2015-11-28 19:57:58.725;eventData;24.22166155733914
2015-11-28 20:02:58.725;eventData;25.336215663475897
2015-11-28 20:07:58.725;eventData;23.081090450237742
2015-11-28 20:12:58.725;eventData;26.0832730580596
2015-11-28 20:17:58.725;eventData;28.137445622032175
