date;series;value
2015-10-11 10:25:56.771;eventData;67.95687343982148
2015-10-11 10:30:56.771;eventData;56.93848950018943
2015-10-11 10:35:56.771;eventData;65.83666275471883
2015-10-11 10:40:56.771;eventData;59.79035303071081
2015-10-11 10:45:56.771;eventData;64.50185639353668
2015-10-11 10:50:56.771;eventData;63.00642045860546
2015-10-11 10:55:56.771;eventData;57.347529236214456
2015-10-11 11:00:56.771;eventData;58.59633005980704
2015-10-11 11:05:56.771;eventData;60.57029831586369
2015-10-11 11:10:56.771;eventData;60.23711715501871
2015-10-11 11:15:56.771;eventData;63.022531890738506
2015-10-11 11:20:56.771;eventData;52.907211396038306
2015-10-11 11:25:56.771;eventData;66.04741338745858
2015-10-11 11:30:56.771;eventData;54.79183689571705
2015-10-11 11:35:56.771;eventData;46.770176912324644
2015-10-11 11:40:56.771;eventData;63.92462002695797
2015-10-11 11:45:56.771;eventData;53.885403394282974
2015-10-11 11:50:56.771;eventData;71.36064732793618
2015-10-11 11:55:56.771;eventData;52.27735744687397
