date;series;value
2010-09-17 22:39:47.748;eventData;72.64580516374508
2010-09-17 22:44:47.748;eventData;66.53936349718063
2010-09-17 22:49:47.748;eventData;59.86004168475353
2010-09-17 22:54:47.748;eventData;53.27806321355051
2010-09-17 22:59:47.748;eventData;56.059659834579406
2010-09-17 23:04:47.748;eventData;60.39513263296869
2010-09-17 23:09:47.748;eventData;67.60874309419668
2010-09-17 23:14:47.748;eventData;56.17292037527911
2010-09-17 23:19:47.748;eventData;73.36327363656399
2010-09-17 23:24:47.748;eventData;61.41541129093996
2010-09-17 23:29:47.748;eventData;56.08217832572041
