date;series;value
2013-09-20 11:25:59.324;eventData;30.89426425313425
2013-09-20 11:30:59.324;eventData;29.56086657145706
2013-09-20 11:35:59.324;eventData;29.78015721962084
2013-09-20 11:40:59.324;eventData;26.814758411339263
2013-09-20 11:45:59.324;eventData;25.339907074417784
2013-09-20 11:50:59.324;eventData;30.336022164462637
2013-09-20 11:55:59.324;eventData;29.748222875878042
2013-09-20 12:00:59.324;eventData;26.42982678181236
2013-09-20 12:05:59.324;eventData;25.244123435555398
2013-09-20 12:10:59.324;eventData;25.09670083162491
2013-09-20 12:15:59.324;eventData;30.47727817465058
2013-09-20 12:20:59.324;eventData;25.841762570148695
2013-09-20 12:25:59.324;eventData;29.159064067121367
2013-09-20 12:30:59.324;eventData;29.111334353096304
2013-09-20 12:35:59.324;eventData;29.52941311050824
2013-09-20 12:40:59.324;eventData;27.275404050861688
2013-09-20 12:45:59.324;eventData;19.05658460586449
2013-09-20 12:50:59.324;eventData;21.10163897266356
2013-09-20 12:55:59.324;eventData;27.32232818744924
2013-09-20 13:00:59.324;eventData;34.316224541790646
2013-09-20 13:05:59.324;eventData;18.77244797491435
2013-09-20 13:10:59.324;eventData;35.85097426618024
2013-09-20 13:15:59.324;eventData;22.567799637577934
2013-09-20 13:20:59.324;eventData;26.385925823686836
2013-09-20 13:25:59.324;eventData;35.63215477089028
2013-09-20 13:30:59.324;eventData;27.512083610652184
2013-09-20 13:35:59.324;eventData;22.637724743787874
2013-09-20 13:40:59.324;eventData;28.215724205667986
2013-09-20 13:45:59.324;eventData;24.289828333539745
2013-09-20 13:50:59.324;eventData;22.15224915040156
2013-09-20 13:55:59.324;eventData;22.904852989484755
2013-09-20 14:00:59.324;eventData;24.54933813020337
2013-09-20 14:05:59.324;eventData;31.886906004685777
2013-09-20 14:10:59.324;eventData;29.506600639032406
2013-09-20 14:15:59.324;eventData;25.41070726677928
2013-09-20 14:20:59.324;eventData;34.1021481219339
2013-09-20 14:25:59.324;eventData;20.105906074181604
2013-09-20 14:30:59.324;eventData;25.51901618311131
2013-09-20 14:35:59.324;eventData;30.130456849011594
2013-09-20 14:40:59.324;eventData;16.335116552304918
2013-09-20 14:45:59.324;eventData;36.138967110714546
2013-09-20 14:50:59.324;eventData;28.579080147086263
2013-09-20 14:55:59.324;eventData;17.759124990501576
