date;series;value
2015-10-24 22:12:31.274;eventData;29.756519518585826
2015-10-24 22:17:31.274;eventData;21.39257479307964
2015-10-24 22:22:31.274;eventData;32.52007998174
2015-10-24 22:27:31.274;eventData;25.744467726869736
2015-10-24 22:32:31.274;eventData;30.369593837121634
2015-10-24 22:37:31.274;eventData;28.024572169168675
2015-10-24 22:42:31.274;eventData;26.4978200336462
2015-10-24 22:47:31.274;eventData;25.63609445306059
2015-10-24 22:52:31.274;eventData;35.640352488661954
2015-10-24 22:57:31.274;eventData;28.12002099957371
2015-10-24 23:02:31.274;eventData;26.413979622238674
2015-10-24 23:07:31.274;eventData;20.948450892891188
2015-10-24 23:12:31.274;eventData;30.939420313017052
2015-10-24 23:17:31.274;eventData;26.63022421038768
2015-10-24 23:22:31.274;eventData;22.265738741367795
2015-10-24 23:27:31.274;eventData;32.33545553325629
2015-10-24 23:32:31.274;eventData;26.619260098595554
2015-10-24 23:37:31.274;eventData;13.819201033687929
2015-10-24 23:42:31.274;eventData;25.692294555913747
