date;series;value
2015-07-17 04:37:41.391;eventData;32.445134846232975
2015-07-17 04:42:41.391;eventData;21.551612590263666
2015-07-17 04:47:41.391;eventData;31.05111048652646
2015-07-17 04:52:41.391;eventData;27.942420240486886
2015-07-17 04:57:41.391;eventData;24.812411708091854
2015-07-17 05:02:41.391;eventData;17.630507994703756
2015-07-17 05:07:41.391;eventData;25.231472932031632
2015-07-17 05:12:41.391;eventData;27.73411467514905
2015-07-17 05:17:41.391;eventData;25.415297526594117
2015-07-17 05:22:41.391;eventData;23.823426182193653
2015-07-17 05:27:41.391;eventData;17.711466808725582
2015-07-17 05:32:41.391;eventData;33.60158383115141
2015-07-17 05:37:41.391;eventData;25.88258265175687
2015-07-17 05:42:41.391;eventData;26.91051000961323
2015-07-17 05:47:41.391;eventData;24.779699644001933
2015-07-17 05:52:41.391;eventData;25.596523762583217
2015-07-17 05:57:41.391;eventData;25.4277231024926
2015-07-17 06:02:41.391;eventData;27.661767484347198
2015-07-17 06:07:41.391;eventData;24.63634559984436
2015-07-17 06:12:41.391;eventData;29.7516230100767
2015-07-17 06:17:41.391;eventData;23.764079331893623
2015-07-17 06:22:41.391;eventData;32.34220696067113
2015-07-17 06:27:41.391;eventData;20.044124633517413
2015-07-17 06:32:41.391;eventData;22.228894100440392
2015-07-17 06:37:41.391;eventData;30.782031111582235
2015-07-17 06:42:41.391;eventData;28.981855770532057
2015-07-17 06:47:41.391;eventData;29.196995539445002
2015-07-17 06:52:41.391;eventData;24.73708794893745
2015-07-17 06:57:41.391;eventData;32.40962446443902
2015-07-17 07:02:41.391;eventData;22.398676232223806
2015-07-17 07:07:41.391;eventData;28.66875264366621
2015-07-17 07:12:41.391;eventData;23.342347773073875
2015-07-17 07:17:41.391;eventData;25.898178545692975
2015-07-17 07:22:41.391;eventData;30.456182286849717
2015-07-17 07:27:41.391;eventData;23.560167621444734
2015-07-17 07:32:41.391;eventData;27.008481107972255
2015-07-17 07:37:41.391;eventData;22.911939393084065
2015-07-17 07:42:41.391;eventData;29.684644135002404
2015-07-17 07:47:41.391;eventData;24.48827481199347
2015-07-17 07:52:41.391;eventData;29.86647957372184
2015-07-17 07:57:41.391;eventData;29.029724754308482
