date;series;value
2013-03-17 17:14:40.777;eventData;25.97805393849319
2013-03-17 17:19:40.777;eventData;21.62064503610547
2013-03-17 17:24:40.777;eventData;25.420444194610585
2013-03-17 17:29:40.777;eventData;24.176968096194756
2013-03-17 17:34:40.777;eventData;22.92496468323674
2013-03-17 17:39:40.777;eventData;20.052203197881504
2013-03-17 17:44:40.777;eventData;23.09258917281265
2013-03-17 17:49:40.777;eventData;24.09364587005962
2013-03-17 17:54:40.777;eventData;23.166119010637647
2013-03-17 17:59:40.777;eventData;22.52937047287746
2013-03-17 18:04:40.777;eventData;20.084586723490233
2013-03-17 18:09:40.777;eventData;26.440633532460563
2013-03-17 18:14:40.777;eventData;23.35303306070275
2013-03-17 18:19:40.777;eventData;23.764204003845293
2013-03-17 18:24:40.777;eventData;22.911879857600773
2013-03-17 18:29:40.777;eventData;23.23860950503329
2013-03-17 18:34:40.777;eventData;23.171089240997038
2013-03-17 18:39:40.777;eventData;24.06470699373888
2013-03-17 18:44:40.777;eventData;22.854538239937746
2013-03-17 18:49:40.777;eventData;24.900649204030678
2013-03-17 18:54:40.777;eventData;22.50563173275745
2013-03-17 18:59:40.777;eventData;25.93688278426845
2013-03-17 19:04:40.777;eventData;21.017649853406965
2013-03-17 19:09:40.777;eventData;21.891557640176156
2013-03-17 19:14:40.777;eventData;25.312812444632893
2013-03-17 19:19:40.777;eventData;24.592742308212824
2013-03-17 19:24:40.777;eventData;24.678798215778002
2013-03-17 19:29:40.777;eventData;22.89483517957498
2013-03-17 19:34:40.777;eventData;25.963849785775608
2013-03-17 19:39:40.777;eventData;21.959470492889523
2013-03-17 19:44:40.777;eventData;24.46750105746648
