date;series;value
2016-07-29 12:47:03.258;eventData;32.11783031641781
2016-07-29 12:52:03.258;eventData;30.451083214321322
2016-07-29 12:57:03.258;eventData;30.725196524526048
2016-07-29 13:02:03.258;eventData;27.018448014174076
2016-07-29 13:07:03.258;eventData;25.17488384302223
2016-07-29 13:12:03.258;eventData;31.420027705578295
2016-07-29 13:17:03.258;eventData;30.685278594847553
2016-07-29 13:22:03.258;eventData;26.53728347726545
2016-07-29 13:27:03.258;eventData;25.055154294444247
2016-07-29 13:32:03.258;eventData;24.87087603953114
