date;series;value
2013-07-04 20:45:01.965;eventData;29.756519518585826
2013-07-04 20:50:01.965;eventData;21.39257479307964
2013-07-04 20:55:01.965;eventData;32.52007998174
2013-07-04 21:00:01.965;eventData;25.744467726869736
2013-07-04 21:05:01.965;eventData;30.369593837121634
2013-07-04 21:10:01.965;eventData;28.024572169168675
2013-07-04 21:15:01.965;eventData;26.4978200336462
2013-07-04 21:20:01.965;eventData;25.63609445306059
2013-07-04 21:25:01.965;eventData;35.640352488661954
2013-07-04 21:30:01.965;eventData;28.12002099957371
2013-07-04 21:35:01.965;eventData;26.413979622238674
2013-07-04 21:40:01.965;eventData;20.948450892891188
2013-07-04 21:45:01.965;eventData;30.939420313017052
2013-07-04 21:50:01.965;eventData;26.63022421038768
2013-07-04 21:55:01.965;eventData;22.265738741367795
2013-07-04 22:00:01.965;eventData;32.33545553325629
2013-07-04 22:05:01.965;eventData;26.619260098595554
2013-07-04 22:10:01.965;eventData;13.819201033687929
2013-07-04 22:15:01.965;eventData;25.692294555913747
2013-07-04 22:20:01.965;eventData;27.541297163921918
2013-07-04 22:25:01.965;eventData;22.061548776423564
2013-07-04 22:30:01.965;eventData;22.77569942222113
2013-07-04 22:35:01.965;eventData;23.08881280053561
2013-07-04 22:40:01.965;eventData;31.400262042323448
2013-07-04 22:45:01.965;eventData;18.222485048044724
2013-07-04 22:50:01.965;eventData;28.540747905520444
2013-07-04 22:55:01.965;eventData;28.31656342330024
2013-07-04 23:00:01.965;eventData;31.971804976871493
2013-07-04 23:05:01.965;eventData;22.465721357819632
2013-07-04 23:10:01.965;eventData;23.29325851732009
2013-07-04 23:15:01.965;eventData;25.916113842319252
2013-07-04 23:20:01.965;eventData;26.245837892671737
2013-07-04 23:25:01.965;eventData;24.569715241513343
