date;series;value
2012-09-06 01:00:34.815;eventData;67.77412406389288
2012-09-06 01:05:34.815;eventData;61.163093700113656
2012-09-06 01:10:34.815;eventData;66.5019976528313
2012-09-06 01:15:34.815;eventData;62.87421181842649
2012-09-06 01:20:34.815;eventData;65.70111383612202
2012-09-06 01:25:34.815;eventData;64.80385227516328
2012-09-06 01:30:34.815;eventData;61.40851754172867
2012-09-06 01:35:34.815;eventData;62.15779803588423
2012-09-06 01:40:34.815;eventData;63.34217898951821
2012-09-06 01:45:34.815;eventData;63.14227029301123
2012-09-06 01:50:34.815;eventData;64.8135191344431
2012-09-06 01:55:34.815;eventData;58.74432683762298
2012-09-06 02:00:34.815;eventData;66.62844803247515
2012-09-06 02:05:34.815;eventData;59.875102137430225
2012-09-06 02:10:34.815;eventData;55.062106147394786
2012-09-06 02:15:34.815;eventData;65.35477201617478
2012-09-06 02:20:34.815;eventData;59.33124203656978
2012-09-06 02:25:34.815;eventData;69.81638839676171
2012-09-06 02:30:34.815;eventData;58.36641446812438
2012-09-06 02:35:34.815;eventData;64.21252169351003
2012-09-06 02:40:34.815;eventData;61.79750270272165
2012-09-06 02:45:34.815;eventData;61.049006036775125
2012-09-06 02:50:34.815;eventData;62.79500331219089
2012-09-06 02:55:34.815;eventData;61.80924213731928
2012-09-06 03:00:34.815;eventData;66.42822121030682
2012-09-06 03:05:34.815;eventData;64.17453258410194
2012-09-06 03:10:34.815;eventData;67.54908596771833
2012-09-06 03:15:34.815;eventData;60.84579619447849
2012-09-06 03:20:34.815;eventData;69.08632667787717
2012-09-06 03:25:34.815;eventData;61.65600522936685
2012-09-06 03:30:34.815;eventData;62.30587876516998
2012-09-06 03:35:34.815;eventData;58.64093932184552
2012-09-06 03:40:34.815;eventData;61.79174770681987
2012-09-06 03:45:34.815;eventData;59.861753221965394
2012-09-06 03:50:34.815;eventData;61.580613962751535
