date;series;value
2012-06-14 14:09:48.830;eventData;30.756519518585826
2012-06-14 14:14:48.830;eventData;22.39257479307964
2012-06-14 14:19:48.830;eventData;33.52007998174
2012-06-14 14:24:48.830;eventData;26.744467726869736
2012-06-14 14:29:48.830;eventData;31.369593837121634
2012-06-14 14:34:48.830;eventData;29.024572169168675
2012-06-14 14:39:48.830;eventData;27.4978200336462
2012-06-14 14:44:48.830;eventData;26.63609445306059
2012-06-14 14:49:48.830;eventData;36.640352488661954
2012-06-14 14:54:48.830;eventData;29.12002099957371
2012-06-14 14:59:48.830;eventData;27.413979622238674
2012-06-14 15:04:48.830;eventData;21.948450892891188
2012-06-14 15:09:48.830;eventData;31.939420313017052
2012-06-14 15:14:48.830;eventData;27.63022421038768
2012-06-14 15:19:48.830;eventData;23.265738741367795
2012-06-14 15:24:48.830;eventData;33.33545553325629
2012-06-14 15:29:48.830;eventData;27.619260098595554
2012-06-14 15:34:48.830;eventData;14.819201033687929
2012-06-14 15:39:48.830;eventData;26.692294555913747
2012-06-14 15:44:48.830;eventData;28.541297163921918
2012-06-14 15:49:48.830;eventData;23.061548776423564
