date;series;value
2014-11-04 15:03:06.275;eventData;30.13477927787874
2014-11-04 15:08:06.275;eventData;17.58886218961946
2014-11-04 15:13:06.275;eventData;34.280119972609995
2014-11-04 15:18:06.275;eventData;24.116701590304604
2014-11-04 15:23:06.275;eventData;31.054390755682455
2014-11-04 15:28:06.275;eventData;27.53685825375301
2014-11-04 15:33:06.275;eventData;25.2467300504693
2014-11-04 15:38:06.275;eventData;23.954141679590883
2014-11-04 15:43:06.275;eventData;38.96052873299293
2014-11-04 15:48:06.275;eventData;27.680031499360567
2014-11-04 15:53:06.275;eventData;25.120969433358013
2014-11-04 15:58:06.275;eventData;16.922676339336785
