date;series;value
2014-12-12 14:35:20.157;eventData;28.467080907739785
2014-12-12 14:40:20.157;eventData;21.9309675541582
2014-12-12 14:45:20.157;eventData;27.630666291915876
2014-12-12 14:50:20.157;eventData;25.765452144292134
2014-12-12 14:55:20.157;eventData;23.887447024855113
2014-12-12 15:00:20.157;eventData;19.578304796822252
2014-12-12 15:05:20.157;eventData;24.138883759218977
2014-12-12 15:10:20.157;eventData;25.64046880508943
2014-12-12 15:15:20.157;eventData;24.24917851595647
2014-12-12 15:20:20.157;eventData;23.294055709316194
2014-12-12 15:25:20.157;eventData;19.62688008523535
2014-12-12 15:30:20.157;eventData;29.160950298690846
2014-12-12 15:35:20.157;eventData;24.529549591054124
2014-12-12 15:40:20.157;eventData;25.146306005767936
2014-12-12 15:45:20.157;eventData;23.86781978640116
2014-12-12 15:50:20.157;eventData;24.35791425754993
2014-12-12 15:55:20.157;eventData;24.25663386149556
2014-12-12 16:00:20.157;eventData;25.597060490608317
2014-12-12 16:05:20.157;eventData;23.78180735990662
2014-12-12 16:10:20.157;eventData;26.85097380604602
2014-12-12 16:15:20.157;eventData;23.258447599136176
