date;series;value
2014-12-04 18:12:24.182;eventData;60.538020061680506
2014-12-04 18:17:24.182;eventData;60.96371019435035
2014-12-04 18:22:24.182;eventData;62.25221768056858
2014-12-04 18:27:24.182;eventData;62.126920261323136
2014-12-04 18:32:24.182;eventData;56.28435253159288
2014-12-04 18:37:24.182;eventData;57.899959942434954
2014-12-04 18:42:24.182;eventData;62.03860826231806
2014-12-04 18:47:24.182;eventData;61.623053572594735
2014-12-04 18:52:24.182;eventData;57.06953961489744
2014-12-04 18:57:24.182;eventData;61.0235981701493
2014-12-04 19:02:24.182;eventData;63.20454198384939
2014-12-04 19:07:24.182;eventData;64.24081653318046
2014-12-04 19:12:24.182;eventData;65.9307157950608
2014-12-04 19:17:24.182;eventData;59.21395718666859
2014-12-04 19:22:24.182;eventData;58.04837972500604
2014-12-04 19:27:24.182;eventData;60.59826176490098
2014-12-04 19:32:24.182;eventData;59.962209877063785
2014-12-04 19:37:24.182;eventData;63.21343307571324
2014-12-04 19:42:24.182;eventData;60.61814383240175
2014-12-04 19:47:24.182;eventData;58.292299396007905
2014-12-04 19:52:24.182;eventData;60.33686122376072
2014-12-04 19:57:24.182;eventData;60.12858338982002
2014-12-04 20:02:24.182;eventData;59.83776841598477
2014-12-04 20:07:24.182;eventData;59.27792560228507
2014-12-04 20:12:24.182;eventData;60.35840722969734
2014-12-04 20:17:24.182;eventData;59.34425048093498
2014-12-04 20:22:24.182;eventData;60.46727147645647
2014-12-04 20:27:24.182;eventData;57.63239350697611
2014-12-04 20:32:24.182;eventData;57.01712129838262
2014-12-04 20:37:24.182;eventData;60.5549040611612
2014-12-04 20:42:24.182;eventData;61.43591039088916
2014-12-04 20:47:24.182;eventData;53.11403069361811
2014-12-04 20:52:24.182;eventData;60.27079974534233
2014-12-04 20:57:24.182;eventData;56.39856067844067
2014-12-04 21:02:24.182;eventData;58.85526188772515
2014-12-04 21:07:24.182;eventData;61.249668539387514
2014-12-04 21:12:24.182;eventData;59.44804454430529
2014-12-04 21:17:24.182;eventData;57.655670612163036
2014-12-04 21:22:24.182;eventData;65.36332972490669
2014-12-04 21:27:24.182;eventData;59.5806749377273
2014-12-04 21:32:24.182;eventData;56.63980495561973
2014-12-04 21:37:24.182;eventData;58.769364546115746
2014-12-04 21:42:24.182;eventData;62.348551645494496
2014-12-04 21:47:24.182;eventData;65.24958715745132
2014-12-04 21:52:24.182;eventData;58.38400789775184
2014-12-04 21:57:24.182;eventData;59.869592571834964
2014-12-04 22:02:24.182;eventData;60.735447413433086
