date;series;value
2014-12-12 11:11:14.154;eventData;29.46609770793507
2014-12-12 11:16:14.154;eventData;26.247499199242974
2014-12-12 11:21:14.154;eventData;27.245310666552776
2014-12-12 11:26:14.154;eventData;28.94680628511602
2014-12-12 11:31:14.154;eventData;26.217696802132263
2014-12-12 11:36:14.154;eventData;25.05864017280004
2014-12-12 11:41:14.154;eventData;28.671938313766475
2014-12-12 11:46:14.154;eventData;27.601957601476602
2014-12-12 11:51:14.154;eventData;27.93550416775916
2014-12-12 11:56:14.154;eventData;29.04082194321569
2014-12-12 12:01:14.154;eventData;28.347897871352835
2014-12-12 12:06:14.154;eventData;30.650460456733075
2014-12-12 12:11:14.154;eventData;27.27157869121882
2014-12-12 12:16:14.154;eventData;26.84912976444104
2014-12-12 12:21:14.154;eventData;30.9673638100803
2014-12-12 12:26:14.154;eventData;27.297017325635103
2014-12-12 12:31:14.154;eventData;31.328086813974828
2014-12-12 12:36:14.154;eventData;30.991674397705772
2014-12-12 12:41:14.154;eventData;30.945810043949557
2014-12-12 12:46:14.154;eventData;28.8798772725055
2014-12-12 12:51:14.154;eventData;27.268827926186127
