date;series;value
2010-09-12 02:52:03.309;eventData;28.97805393849319
2010-09-12 02:57:03.309;eventData;24.62064503610547
2010-09-12 03:02:03.309;eventData;28.420444194610585
2010-09-12 03:07:03.309;eventData;27.176968096194756
2010-09-12 03:12:03.309;eventData;25.92496468323674
2010-09-12 03:17:03.309;eventData;23.052203197881504
2010-09-12 03:22:03.309;eventData;26.09258917281265
2010-09-12 03:27:03.309;eventData;27.09364587005962
2010-09-12 03:32:03.309;eventData;26.166119010637647
2010-09-12 03:37:03.309;eventData;25.52937047287746
2010-09-12 03:42:03.309;eventData;23.084586723490233
2010-09-12 03:47:03.309;eventData;29.440633532460563
2010-09-12 03:52:03.309;eventData;26.35303306070275
2010-09-12 03:57:03.309;eventData;26.764204003845293
2010-09-12 04:02:03.309;eventData;25.911879857600773
2010-09-12 04:07:03.309;eventData;26.23860950503329
2010-09-12 04:12:03.309;eventData;26.171089240997038
2010-09-12 04:17:03.309;eventData;27.06470699373888
2010-09-12 04:22:03.309;eventData;25.854538239937746
2010-09-12 04:27:03.309;eventData;27.900649204030678
2010-09-12 04:32:03.309;eventData;25.50563173275745
2010-09-12 04:37:03.309;eventData;28.93688278426845
2010-09-12 04:42:03.309;eventData;24.017649853406965
2010-09-12 04:47:03.309;eventData;24.891557640176156
2010-09-12 04:52:03.309;eventData;28.312812444632893
2010-09-12 04:57:03.309;eventData;27.592742308212824
2010-09-12 05:02:03.309;eventData;27.678798215778002
2010-09-12 05:07:03.309;eventData;25.89483517957498
2010-09-12 05:12:03.309;eventData;28.963849785775608
2010-09-12 05:17:03.309;eventData;24.959470492889523
2010-09-12 05:22:03.309;eventData;27.46750105746648
2010-09-12 05:27:03.309;eventData;25.33693910922955
2010-09-12 05:32:03.309;eventData;26.35927141827719
2010-09-12 05:37:03.309;eventData;28.182472914739886
