date;series;value
2016-06-12 14:08:52.142;eventData;30.447132126567126
2016-06-12 14:13:52.142;eventData;29.780433285728527
2016-06-12 14:18:52.142;eventData;29.89007860981042
2016-06-12 14:23:52.142;eventData;28.40737920566963
2016-06-12 14:28:52.142;eventData;27.669953537208894
2016-06-12 14:33:52.142;eventData;30.168011082231317
2016-06-12 14:38:52.142;eventData;29.87411143793902
2016-06-12 14:43:52.142;eventData;28.21491339090618
2016-06-12 14:48:52.142;eventData;27.622061717777697
2016-06-12 14:53:52.142;eventData;27.548350415812454
2016-06-12 14:58:52.142;eventData;30.23863908732529
2016-06-12 15:03:52.142;eventData;27.920881285074348
2016-06-12 15:08:52.142;eventData;29.579532033560685
2016-06-12 15:13:52.142;eventData;29.555667176548152
2016-06-12 15:18:52.142;eventData;29.764706555254122
2016-06-12 15:23:52.142;eventData;28.637702025430844
2016-06-12 15:28:52.142;eventData;24.528292302932243
2016-06-12 15:33:52.142;eventData;25.550819486331783
2016-06-12 15:38:52.142;eventData;28.661164093724622
2016-06-12 15:43:52.142;eventData;32.15811227089532
2016-06-12 15:48:52.142;eventData;24.386223987457175
2016-06-12 15:53:52.142;eventData;32.925487133090115
2016-06-12 15:58:52.142;eventData;26.283899818788967
2016-06-12 16:03:52.142;eventData;28.19296291184342
2016-06-12 16:08:52.142;eventData;32.81607738544514
2016-06-12 16:13:52.142;eventData;28.75604180532609
2016-06-12 16:18:52.142;eventData;26.318862371893935
2016-06-12 16:23:52.142;eventData;29.107862102833995
2016-06-12 16:28:52.142;eventData;27.144914166769873
2016-06-12 16:33:52.142;eventData;26.07612457520078
2016-06-12 16:38:52.142;eventData;26.452426494742376
2016-06-12 16:43:52.142;eventData;27.274669065101683
2016-06-12 16:48:52.142;eventData;30.94345300234289
2016-06-12 16:53:52.142;eventData;29.753300319516203
2016-06-12 16:58:52.142;eventData;27.705353633389638
2016-06-12 17:03:52.142;eventData;32.05107406096695
2016-06-12 17:08:52.142;eventData;25.052953037090802
2016-06-12 17:13:52.142;eventData;27.759508091555656
2016-06-12 17:18:52.142;eventData;30.065228424505797
2016-06-12 17:23:52.142;eventData;23.16755827615246
2016-06-12 17:28:52.142;eventData;33.06948355535727
2016-06-12 17:33:52.142;eventData;29.289540073543133
2016-06-12 17:38:52.142;eventData;23.879562495250788
2016-06-12 17:43:52.142;eventData;31.553606075280797
