date;series;value
2016-09-10 16:51:53.558;eventData;27.02817418917345
2016-09-10 16:56:53.558;eventData;27.512879035263474
2016-09-10 17:01:53.558;eventData;24.634494225873393
2016-09-10 17:06:53.558;eventData;21.711313461828887
2016-09-10 17:11:53.558;eventData;28.680863463819154
2016-09-10 17:16:53.558;eventData;26.33141152391871
2016-09-10 17:21:53.558;eventData;19.0227223748637
2016-09-10 17:26:53.558;eventData;26.18437701489431
2016-09-10 17:31:53.558;eventData;25.43280494335422
2016-09-10 17:36:53.558;eventData;26.457689283426692
2016-09-10 17:41:53.558;eventData;23.402728940848966
2016-09-10 17:46:53.558;eventData;23.878922222725766
