date;series;value
2012-05-05 13:33:31.439;eventData;27.542261283760173
2012-05-05 13:38:31.439;eventData;28.269318552895207
2012-05-05 13:43:31.439;eventData;23.951741338810088
2012-05-05 13:48:31.439;eventData;19.566970192743334
2012-05-05 13:53:31.439;eventData;30.02129519572873
2012-05-05 13:58:31.439;eventData;26.497117285878062
2012-05-05 14:03:31.439;eventData;15.53408356229555
2012-05-05 14:08:31.439;eventData;26.276565522341464
2012-05-05 14:13:31.439;eventData;25.149207415031327
2012-05-05 14:18:31.439;eventData;26.686533925140036
2012-05-05 14:23:31.439;eventData;22.104093411273453
2012-05-05 14:28:31.439;eventData;22.818383334088647
2012-05-05 14:33:31.439;eventData;20.33870972077157
2012-05-05 14:38:31.439;eventData;28.150507208448047
2012-05-05 14:43:31.439;eventData;25.25697329116721
2012-05-05 14:48:31.439;eventData;22.33101134998372
2012-05-05 14:53:31.439;eventData;23.886877262077974
2012-05-05 14:58:31.439;eventData;29.464046566129582
2012-05-05 15:03:31.439;eventData;24.104342759013665
2012-05-05 15:08:31.439;eventData;28.68177400113247
2012-05-05 15:13:31.439;eventData;25.00579788834953
2012-05-05 15:18:31.439;eventData;29.335404449916105
2012-05-05 15:23:31.439;eventData;26.777779233456535
2012-05-05 15:28:31.439;eventData;24.807732422283504
2012-05-05 15:33:31.439;eventData;25.36131018180012
2012-05-05 15:38:31.439;eventData;31.202201752932353
2012-05-05 15:43:31.439;eventData;24.83249233600871
2012-05-05 15:48:31.439;eventData;26.504323495213846
2012-05-05 15:53:31.439;eventData;23.12163567535661
2012-05-05 15:58:31.439;eventData;27.624909587089398
2012-05-05 16:03:31.439;eventData;30.706168433048262
2012-05-05 16:08:31.439;eventData;26.661652275315934
2012-05-05 16:13:31.439;eventData;27.86092258068848
2012-05-05 16:18:31.439;eventData;21.19226462550753
2012-05-05 16:23:31.439;eventData;30.531008185869656
