date;series;value
2013-08-01 19:46:11.636;eventData;65.62578419997294
2013-08-01 19:51:11.636;eventData;65.77135030973642
2013-08-01 19:56:11.636;eventData;65.95155048776708
2013-08-01 20:01:11.636;eventData;54.43112830180811
2013-08-01 20:06:11.636;eventData;67.97232019485432
2013-08-01 20:11:11.636;eventData;61.28385494242864
2013-08-01 20:16:11.636;eventData;66.0817123232735
2013-08-01 20:21:11.636;eventData;66.5166216927508
2013-08-01 20:26:11.636;eventData;58.45422094213357
2013-08-01 20:31:11.636;eventData;60.804744603294345
2013-08-01 20:36:11.636;eventData;61.27891611085152
2013-08-01 20:41:11.636;eventData;58.87935737315588
2013-08-01 20:46:11.636;eventData;61.30074817821039
2013-08-01 20:51:11.636;eventData;58.37472507657628
2013-08-01 20:56:11.636;eventData;56.817471641936066
2013-08-01 21:01:11.636;eventData;60.138776997768616
2013-08-01 21:06:11.636;eventData;62.94175144894094
2013-08-01 21:11:11.636;eventData;57.920553405919236
2013-08-01 21:16:11.636;eventData;59.56227955812626
2013-08-01 21:21:11.636;eventData;55.121175238237946
2013-08-01 21:26:11.636;eventData;64.35316784373974
2013-08-01 21:31:11.636;eventData;65.49214435408136
2013-08-01 21:36:11.636;eventData;58.973651255803965
2013-08-01 21:41:11.636;eventData;62.83460488828317
2013-08-01 21:46:11.636;eventData;60.27075641115225
2013-08-01 21:51:11.636;eventData;59.284021312499284
2013-08-01 21:56:11.636;eventData;62.02454817811671
2013-08-01 22:01:11.636;eventData;60.582643600315976
2013-08-01 22:06:11.636;eventData;69.28007447234478
2013-08-01 22:11:11.636;eventData;67.74842556308876
2013-08-01 22:16:11.636;eventData;61.69691364741515
2013-08-01 22:21:11.636;eventData;65.25921518560358
2013-08-01 22:26:11.636;eventData;68.22914353252338
2013-08-01 22:31:11.636;eventData;60.56438954758527
2013-08-01 22:36:11.636;eventData;58.85112854384709
2013-08-01 22:41:11.636;eventData;60.25361775623747
2013-08-01 22:46:11.636;eventData;58.023845843521826
2013-08-01 22:51:11.636;eventData;64.61692591342165
2013-08-01 22:56:11.636;eventData;56.75161463977179
2013-08-01 23:01:11.636;eventData;61.38828475103716
2013-08-01 23:06:11.636;eventData;67.98013951097097
2013-08-01 23:11:11.636;eventData;58.39427837012234
2013-08-01 23:16:11.636;eventData;60.719034919583265
